Country Name,"Country Code","Series Name","Series Code","1970 [YR1970]","1971 [YR1971]","1972 [YR1972]","1973 [YR1973]","1974 [YR1974]","1975 [YR1975]","1976 [YR1976]","1977 [YR1977]","1978 [YR1978]","1979 [YR1979]","1980 [YR1980]","1981 [YR1981]","1982 [YR1982]","1983 [YR1983]","1984 [YR1984]","1985 [YR1985]","1986 [YR1986]","1987 [YR1987]","1988 [YR1988]","1989 [YR1989]","1990 [YR1990]","1991 [YR1991]","1992 [YR1992]","1993 [YR1993]","1994 [YR1994]","1995 [YR1995]","1996 [YR1996]","1997 [YR1997]","1998 [YR1998]","1999 [YR1999]","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]"
Bhutan,"BTN","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.DO.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.0838999971747398","..","..","..","..","0.195490002632141","..","..","..","..",".."
Bhutan,"BTN","Expenditure on primary education (% of government expenditure on education)","SE.XPD.PRIM.ZS","..","15.27139","13.59815","..","..","13.22019","..","..","21.84443","25.07091","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","19.36391","22.31675","..","..","23.3702","29.80438","29.93319","31.51219","..","21.82037","31.97081","..","..","..","..","..","..","..",".."
Bhutan,"BTN","Expenditure on secondary education (% of government expenditure on education)","SE.XPD.SECO.ZS","..","76.87443","79.39564","..","..","41.44791","..","..","64.20121","58.98642","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","50.94363","..","..","55.73444","56.01992","53.8765","56.73914","..","54.5583","55.67762","41.49114","..","..","..","..","..","..",".."
Bhutan,"BTN","Expenditure on tertiary education (% of government expenditure on education)","SE.XPD.TERT.ZS","..","0","1.38906","..","..","33.8131","..","..","4.84863","6.32184","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","14.06839","..","..","..","13.23095","15.11068","11.0392","..","..","10.3284","..","..","..","..","..","..","..",".."
Bhutan,"BTN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","5.78675985336304","5.91572999954224","..","..","6.60906982421875","7.28714990615845","..","..","4.91159009933472","4.74174022674561","4.12473011016846","4.76523017883301","7.77354383468628","5.72275018692017","6.04489994049072","6.27318954467773","6.99333238601685","7.39539813995361","6.80103349685669","5.67544555664063","5.90141773223877","7.00352382659912",".."
Bhutan,"BTN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","14.1540803909302","13.4483499526978","..","..","18.8022994995117","22.9959201812744","..","..","15.6447296142578","12.8616695404053","11.7936897277832","13.0573701858521","17.5233993530273","15.6338195800781","17.030309677124","18.519287109375","18.7511940002441","20.3534240722656","18.3316287994385","20.3831558227539","17.7084941864014","15.7097816467285","19.6539344787598"
Bhutan,"BTN","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","8.30296","10.3683","..","..","7.13574","8.72884","7.50761","9.10615","..","7.73873","12.84915","..","..","..","..","..","..","..",".."
Bhutan,"BTN","Government expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","36.27318","33.41283","26.01151","30.14214","..","32.38232","33.94304","29.42942","..","..","..","..","..","..",".."
Bhutan,"BTN","Government expenditure per student, tertiary (% of GDP per capita)","SE.XPD.TERT.PC.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","81.39647","83.74035","64.02609","..","..","50.69012","..","..","..","..","..","..","..",".."
Bhutan,"BTN","Gross intake ratio in first grade of primary education, female (% of relevant age group)","SE.PRM.GINT.FE.ZS","..","..","..","..","..","..","..","..","50.30902","51.85249","..","..","..","..","..","..","..","..","..","..","..","62.48881","55.56968","56.49639","51.50404","56.26418","67.80917","74.30642","68.27354","72.63315","77.56281","79.12088","83.34185","89.96755","96.62921","92.10668","104.39245","104.44815","108.25921","116.18406","115.6937","107.90368","92.28815","87.93598","95.52945","..","98.46443","99.37878","104.59994","..","..","..",".."
Bhutan,"BTN","Gross intake ratio in first grade of primary education, male (% of relevant age group)","SE.PRM.GINT.MA.ZS","..","..","..","..","..","..","..","..","118.18812","109.71217","..","..","..","..","..","..","..","..","..","..","..","85.54081","65.97861","70.0446","62.28233","67.37711","78.57933","83.31291","77.30384","80.95296","85.61635","81.59161","86.82702","89.00669","97.0245","93.73692","105.60921","104.12413","104.70202","113.28234","114.25343","105.78026","94.759","87.82813","96.71209","..","102.1716","102.08365","105.68021","..","..","..",".."
Bhutan,"BTN","Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS","..","..","..","..","..","..","75.46392","71.96566","84.57503","81.05514","..","..","..","..","..","..","..","..","72.27312","..","..","74.13804","60.83239","63.34816","56.95546","61.88399","73.25177","78.85424","72.83159","76.83619","81.64176","80.37074","85.10598","89.48042","96.82984","92.93392","105.0111","104.28337","106.45184","114.71128","114.96272","106.82629","93.5415","87.88127","96.12957","..","100.34703","100.75253","105.14864","..","..","..",".."
Bhutan,"BTN","Literacy rate, adult female (% of females ages 15 and above)","SE.ADT.LITR.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","38.6806602478027","..","..","..","..","..","..","45.2045097351074","..","..","..","..","57.0836181640625","..","..","..","62.8199996948242",".."
Bhutan,"BTN","Literacy rate, adult male (% of males ages 15 and above)","SE.ADT.LITR.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","65.0477828979492","..","..","..","..","..","..","66.003059387207","..","..","..","..","75.0198516845703","..","..","..","77.879997253418",".."
Bhutan,"BTN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","52.8146896362305","..","..","..","..","..","..","55.3175582885742","..","..","..","..","66.561149597168","..","..","..","70.9499969482422",".."
Bhutan,"BTN","Literacy rate, youth (ages 15-24), gender parity index (GPI)","SE.ADT.1524.LT.FM.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","0.849110007286072","..","..","..","..","..","..","0.909099996089935","..","..","..","..","0.995940029621124","..","..","..","1.00112998485565",".."
Bhutan,"BTN","Literacy rate, youth female (% of females ages 15-24)","SE.ADT.1524.LT.FE.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","67.9642562866211","..","..","..","..","63.3400001525879","..","82.1790390014648","..","..","..","..","92.8911209106445","..","..","..","97.3600006103516",".."
Bhutan,"BTN","Literacy rate, youth male (% of males ages 15-24)","SE.ADT.1524.LT.MA.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","80.0419235229492","..","..","..","..","..","..","90.3958129882813","..","..","..","..","93.2701568603516","..","..","..","97.25",".."
Bhutan,"BTN","Literacy rate, youth total (% of people ages 15-24)","SE.ADT.1524.LT.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","74.4052124023438","..","..","..","..","..","..","86.0590133666992","..","..","..","..","93.0906295776367","..","..","..","97.3000030517578",".."
Bhutan,"BTN","Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","..","..","..","..","..","..","..","..","0.995519995689392","1.09942996501923","..","..","..","..","..","..","..","..","..","..","..","..","..","3.05316996574402","3.23709988594055","..","..","..","13.8224201202393","15.5808696746826","19.5629901885986","27.2533702850342","..","..","..","..","41.8969306945801","..","49.3143692016602","54.3846206665039","64.3895568847656","68.2713623046875","67.4283447265625","73.5675201416016","82.4736709594727","..","84.8277816772461","87.3509368896484","90.9628143310547","94.3869400024414","95.6579360961914","94.9221115112305",".."
Bhutan,"BTN","Lower secondary completion rate, male (% of relevant age group)","SE.SEC.CMPT.LO.MA.ZS","..","..","..","..","..","..","..","..","5.6420202255249","5.72698020935059","..","..","..","..","..","..","..","..","..","..","..","..","..","7.149010181427","8.85031986236572","..","..","..","22.0771102905273","23.4201908111572","27.4374504089355","35.5320892333984","..","..","..","..","44.120189666748","..","49.3437995910645","54.7808990478516","64.6761245727539","63.3595390319824","64.2170486450195","66.7781372070313","70.3626098632813","..","75.6966781616211","77.9060287475586","75.0933990478516","75.8815231323242","80.9680633544922","75.7527770996094",".."
Bhutan,"BTN","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","..","..","..","..","..","..","1.49708998203278","2.33895993232727","3.34562993049622","3.43889999389648","..","..","..","..","..","..","..","..","4.38009977340698","..","..","..","..","5.11995983123779","6.06900978088379","..","..","..","17.9755897521973","19.5280094146729","23.5388107299805","31.4640407562256","..","..","39.7450714111328","..","43.0299987792969","47.8550300598145","49.3294105529785","54.5870704650879","64.5358352661133","65.7609405517578","65.7879409790039","70.108772277832","76.3243637084961","73.397590637207","80.1708221435547","82.5235977172852","82.8662185668945","84.9810028076172","88.2122344970703","85.1509170532227",".."
Bhutan,"BTN","Lower secondary school starting age (years)","SE.SEC.AGES","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","12","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13","13",".."
Bhutan,"BTN","Net intake rate in grade 1 (% of official school-age population)","SE.PRM.NINT.ZS","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","28.87473","..","..","..","..","..","..","..","51.97143","63.65549","..","..","..","63.82402","..","..","..",".."
